index,date,temperature,precipitation,humidity,location
584,2011/8/7,30.8,0,57,Kumamoto
585,2011/8/8,29.8,0,68,Kumamoto
586,2011/8/9,29.3,0,72,Kumamoto
587,2011/8/10,29.4,0,68,Kumamoto
588,2011/8/11,28.5,0,69,Kumamoto
589,2011/8/12,29,0,68,Kumamoto
590,2011/8/13,29.4,0.5,67,Kumamoto
591,2011/8/14,25.2,43.5,86,Kumamoto
592,2011/8/15,24.9,75.5,91,Kumamoto
593,2011/8/16,26.9,10.5,86,Kumamoto
594,2011/8/17,28,15,81,Kumamoto
595,2011/8/18,27.2,1,81,Kumamoto
596,2011/8/19,26.9,2,78,Kumamoto
597,2011/8/20,26.8,12,84,Kumamoto
598,2011/8/21,25.5,64,86,Kumamoto
599,2011/8/22,26.5,19,82,Kumamoto
600,2011/8/23,26.2,16.5,81,Kumamoto
601,2011/8/24,27.6,7.5,75,Kumamoto
602,2011/8/25,28.5,0,70,Kumamoto
603,2011/8/26,26.6,45.5,80,Kumamoto
604,2011/8/27,26.6,52,80,Kumamoto
605,2011/8/28,28.3,0,69,Kumamoto
606,2011/8/29,28.9,0,62,Kumamoto
607,2011/8/30,28.9,0,64,Kumamoto
608,2011/8/31,29.8,0,63,Kumamoto
609,2011/9/1,30.4,1,63,Kumamoto
610,2011/9/2,27.7,0,69,Kumamoto
611,2011/9/3,26.5,0,76,Kumamoto
612,2011/9/4,26.3,0,74,Kumamoto
613,2011/9/5,25.5,0,67,Kumamoto
614,2011/9/6,24.9,0,61,Kumamoto
615,2011/9/7,25.1,0,61,Kumamoto
616,2011/9/8,26.2,0,64,Kumamoto
617,2011/9/9,27.7,0,67,Kumamoto
618,2011/9/10,29.5,0,61,Kumamoto
619,2011/9/11,28.5,0,62,Kumamoto
620,2011/9/12,28,0.5,62,Kumamoto
621,2011/9/13,28.1,0,62,Kumamoto
622,2011/9/14,28.7,0,60,Kumamoto
623,2011/9/15,28.7,0.5,61,Kumamoto
624,2011/9/16,25.4,28,85,Kumamoto
625,2011/9/17,26.9,2.5,79,Kumamoto
626,2011/9/18,27.1,15.5,83,Kumamoto
627,2011/9/19,24.8,2,80,Kumamoto
628,2011/9/20,22.2,14.5,86,Kumamoto
629,2011/9/21,21.3,0,71,Kumamoto
630,2011/9/22,19.4,0,62,Kumamoto
631,2011/9/23,19.3,0,58,Kumamoto
632,2011/9/24,21.4,0,53,Kumamoto
633,2011/9/25,22.2,0,64,Kumamoto
634,2011/9/26,22.8,0,68,Kumamoto
635,2011/9/27,25,0,60,Kumamoto
636,2011/9/28,24.9,0,63,Kumamoto
637,2011/9/29,25,2.5,72,Kumamoto
638,2011/9/30,22.6,8.5,82,Kumamoto
639,2011/10/1,21.5,0,64,Kumamoto
640,2011/10/2,19.3,0,65,Kumamoto
641,2011/10/3,18.4,0,60,Kumamoto
642,2011/10/4,19.4,0,66,Kumamoto
643,2011/10/5,19.7,4,85,Kumamoto
644,2011/10/6,20.4,0,67,Kumamoto
645,2011/10/7,19.3,0,67,Kumamoto
646,2011/10/8,19.6,0,71,Kumamoto
647,2011/10/9,21.1,0,62,Kumamoto
648,2011/10/10,20.9,0,65,Kumamoto
649,2011/10/11,21.1,0,71,Kumamoto
650,2011/10/12,21.9,0,66,Kumamoto
651,2011/10/13,23,0,71,Kumamoto
652,2011/10/14,21.6,48.5,86,Kumamoto
653,2011/10/15,20.6,3,87,Kumamoto
654,2011/10/16,19,0,68,Kumamoto
655,2011/10/17,17.7,0,70,Kumamoto
656,2011/10/18,17.6,0,62,Kumamoto
657,2011/10/19,19.4,0,60,Kumamoto
658,2011/10/20,21.7,0,65,Kumamoto
659,2011/10/21,21.7,9.5,80,Kumamoto
660,2011/10/22,20.5,0.5,78,Kumamoto
661,2011/10/23,19.3,0,77,Kumamoto
662,2011/10/24,20.1,0,72,Kumamoto
663,2011/10/25,17.5,0,66,Kumamoto
664,2011/10/26,14.8,0,59,Kumamoto
665,2011/10/27,15.4,0,61,Kumamoto
666,2011/10/28,16,3.5,84,Kumamoto
667,2011/10/29,17.4,15.5,89,Kumamoto
668,2011/10/30,17.5,22.5,92,Kumamoto
669,2011/10/31,19.2,0,69,Kumamoto
670,2011/11/1,19.4,0,67,Kumamoto
671,2011/11/2,20.2,0,75,Kumamoto
672,2011/11/3,21.3,0,76,Kumamoto
673,2011/11/4,21.5,0,77,Kumamoto
674,2011/11/5,20.5,4,88,Kumamoto
675,2011/11/6,20,12.5,90,Kumamoto
676,2011/11/7,19.8,0,70,Kumamoto
677,2011/11/8,18.1,0,67,Kumamoto
678,2011/11/9,17.3,0,59,Kumamoto
679,2011/11/10,15.7,1,71,Kumamoto
680,2011/11/11,16.9,0.5,81,Kumamoto
681,2011/11/12,18.2,0,79,Kumamoto
682,2011/11/13,16.2,0,72,Kumamoto
683,2011/11/14,14.1,0,69,Kumamoto
684,2011/11/15,12.8,0,64,Kumamoto
685,2011/11/16,13.6,0,63,Kumamoto
686,2011/11/17,14.3,0,69,Kumamoto
687,2011/11/18,17.1,25,88,Kumamoto
688,2011/11/19,20.1,32.5,87,Kumamoto
689,2011/11/20,12.6,0,59,Kumamoto
690,2011/11/21,7.4,0,65,Kumamoto
691,2011/11/22,8.8,0,65,Kumamoto
692,2011/11/23,12.4,13,72,Kumamoto
693,2011/11/24,9.5,0,55,Kumamoto
694,2011/11/25,7.7,0,65,Kumamoto
695,2011/11/26,9.1,0,71,Kumamoto
696,2011/11/27,13.5,0,75,Kumamoto
697,2011/11/28,15.5,0,79,Kumamoto
698,2011/11/29,17.1,0,80,Kumamoto
699,2011/11/30,18,0,80,Kumamoto
700,2011/12/1,14.1,0,71,Kumamoto
701,2011/12/2,12.7,5.5,73,Kumamoto
702,2011/12/3,12.8,8.5,77,Kumamoto
703,2011/12/4,10.4,0,72,Kumamoto
704,2011/12/5,11.4,0,64,Kumamoto
705,2011/12/6,12.3,0,68,Kumamoto
706,2011/12/7,11,0,80,Kumamoto
707,2011/12/8,9.9,18.5,81,Kumamoto
708,2011/12/9,7,0,59,Kumamoto
709,2011/12/10,6.6,0,64,Kumamoto
710,2011/12/11,6.9,0,72,Kumamoto
711,2011/12/12,7.6,0,70,Kumamoto
712,2011/12/13,9.2,0,68,Kumamoto
713,2011/12/14,10.8,0,71,Kumamoto
714,2011/12/15,9.2,0,69,Kumamoto
715,2011/12/16,4.5,0,58,Kumamoto
716,2011/12/17,3.2,0,66,Kumamoto
717,2011/12/18,5,0,66,Kumamoto
718,2011/12/19,6,0,63,Kumamoto
719,2011/12/20,4.6,0,68,Kumamoto
720,2011/12/21,7,0,66,Kumamoto
721,2011/12/22,6.9,0,61,Kumamoto
722,2011/12/23,3.8,0,61,Kumamoto
723,2011/12/24,2.9,0,64,Kumamoto
724,2011/12/25,3.1,0,57,Kumamoto
725,2011/12/26,3.3,0,53,Kumamoto
726,2011/12/27,3.3,0,61,Kumamoto
727,2011/12/28,3.6,0,67,Kumamoto
728,2011/12/29,5.5,0,65,Kumamoto
729,2011/12/30,6,0,65,Kumamoto
730,2011/12/31,6.3,0,61,Kumamoto
731,2012/1/1,7,0,69,Kumamoto
732,2012/1/2,5.3,0,58,Kumamoto
733,2012/1/3,5.6,0,65,Kumamoto
734,2012/1/4,3,0.5,67,Kumamoto
735,2012/1/5,2.1,0,66,Kumamoto
736,2012/1/6,2.9,0,68,Kumamoto
737,2012/1/7,4.4,0,65,Kumamoto
738,2012/1/8,5.4,0,66,Kumamoto
739,2012/1/9,7.1,0.5,65,Kumamoto
740,2012/1/10,4.7,0,71,Kumamoto
741,2012/1/11,3.9,0,65,Kumamoto
742,2012/1/12,3.3,0,62,Kumamoto
743,2012/1/13,5.3,0,60,Kumamoto
744,2012/1/14,5.6,0,64,Kumamoto
745,2012/1/15,6.4,0,60,Kumamoto
746,2012/1/16,5.8,9.5,79,Kumamoto
747,2012/1/17,6.5,0,65,Kumamoto
748,2012/1/18,8.1,0,68,Kumamoto
749,2012/1/19,9.7,15,91,Kumamoto
750,2012/1/20,10.6,0,73,Kumamoto
751,2012/1/21,10.1,0,64,Kumamoto
752,2012/1/22,8.3,0,71,Kumamoto
753,2012/1/23,4.3,0,53,Kumamoto
754,2012/1/24,2.6,0,52,Kumamoto
755,2012/1/25,1.8,0,63,Kumamoto
756,2012/1/26,0.9,0,58,Kumamoto
757,2012/1/27,4.1,0,59,Kumamoto
758,2012/1/28,6.9,0,58,Kumamoto
759,2012/1/29,6.8,0,54,Kumamoto
760,2012/1/30,5,0,56,Kumamoto
761,2012/1/31,3.5,0,54,Kumamoto
762,2012/2/1,4.8,0,60,Kumamoto
763,2012/2/2,-0.7,0.5,59,Kumamoto
764,2012/2/3,-0.7,0,64,Kumamoto
765,2012/2/4,4.1,0,61,Kumamoto
766,2012/2/5,4.4,2.5,79,Kumamoto
767,2012/2/6,10,32,88,Kumamoto
768,2012/2/7,7.6,9.5,72,Kumamoto
769,2012/2/8,1.2,0,58,Kumamoto
770,2012/2/9,2.1,0,67,Kumamoto
771,2012/2/10,3.8,0,63,Kumamoto
772,2012/2/11,4.6,0,58,Kumamoto
773,2012/2/12,5.2,0,55,Kumamoto
774,2012/2/13,7,18,92,Kumamoto
775,2012/2/14,9.6,4.5,95,Kumamoto
776,2012/2/15,9.2,15,88,Kumamoto
777,2012/2/16,6.4,0.5,68,Kumamoto
778,2012/2/17,3.7,0,52,Kumamoto
779,2012/2/18,1.4,0,57,Kumamoto
780,2012/2/19,1.8,0,62,Kumamoto
781,2012/2/20,3.7,0,62,Kumamoto
782,2012/2/21,6.4,0,70,Kumamoto
783,2012/2/22,9.1,9,90,Kumamoto
784,2012/2/23,13.2,17.5,76,Kumamoto
785,2012/2/24,12.2,0,49,Kumamoto
786,2012/2/25,8.9,9,82,Kumamoto
787,2012/2/26,6.9,0,66,Kumamoto
788,2012/2/27,6.4,0,64,Kumamoto
789,2012/2/28,7.1,8,71,Kumamoto
790,2012/2/29,10.4,3,71,Kumamoto
791,2012/3/1,11,9.5,90,Kumamoto
792,2012/3/2,11.5,12,90,Kumamoto
793,2012/3/3,12.1,0,58,Kumamoto
794,2012/3/4,10.9,5,82,Kumamoto
795,2012/3/5,11.9,19,94,Kumamoto
796,2012/3/6,13,7,79,Kumamoto
797,2012/3/7,9.6,0,73,Kumamoto
798,2012/3/8,8.6,0.5,79,Kumamoto
799,2012/3/9,9.6,1.5,68,Kumamoto
800,2012/3/10,9.2,0,61,Kumamoto
801,2012/3/11,6.3,0,58,Kumamoto
802,2012/3/12,4.6,0,47,Kumamoto
803,2012/3/13,5.2,0,56,Kumamoto
804,2012/3/14,7,0,56,Kumamoto
805,2012/3/15,9.7,0,54,Kumamoto
806,2012/3/16,11.3,5.5,72,Kumamoto
807,2012/3/17,13.9,8.5,90,Kumamoto
808,2012/3/18,12.9,26,89,Kumamoto
809,2012/3/19,10.9,0,71,Kumamoto
810,2012/3/20,9.8,0,68,Kumamoto
811,2012/3/21,9.8,0,58,Kumamoto
812,2012/3/22,12,0,61,Kumamoto
813,2012/3/23,15.5,89.5,85,Kumamoto
814,2012/3/24,10.3,0,54,Kumamoto
815,2012/3/25,8.7,0,41,Kumamoto
816,2012/3/26,8.8,0,44,Kumamoto
817,2012/3/27,9.8,0,59,Kumamoto
818,2012/3/28,13.1,0,61,Kumamoto
819,2012/3/29,14.2,0,50,Kumamoto
820,2012/3/30,17.1,0,54,Kumamoto
821,2012/3/31,12.7,16,49,Kumamoto
822,2012/4/1,11.4,0,44,Kumamoto
823,2012/4/2,14,0,51,Kumamoto
824,2012/4/3,12.8,9,62,Kumamoto
825,2012/4/4,11,0,46,Kumamoto
826,2012/4/5,14.2,0,59,Kumamoto
827,2012/4/6,12.5,0,35,Kumamoto
828,2012/4/7,11.5,0,34,Kumamoto
829,2012/4/8,12,0,51,Kumamoto
830,2012/4/9,15.7,0,62,Kumamoto
831,2012/4/10,16.3,0,71,Kumamoto
832,2012/4/11,17.8,41.5,82,Kumamoto
833,2012/4/12,16.6,0,64,Kumamoto
834,2012/4/13,11.6,4.5,82,Kumamoto
835,2012/4/14,13.7,0,76,Kumamoto
836,2012/4/15,16.5,0,64,Kumamoto
837,2012/4/16,19.2,0,58,Kumamoto
838,2012/4/17,17.9,0,61,Kumamoto
839,2012/4/18,17.7,0,56,Kumamoto
840,2012/4/19,17,0.5,63,Kumamoto
841,2012/4/20,19.7,0,64,Kumamoto
842,2012/4/21,20.3,6.5,59,Kumamoto
843,2012/4/22,18.2,3,77,Kumamoto
844,2012/4/23,17.6,0,72,Kumamoto
845,2012/4/24,20.6,0,54,Kumamoto
846,2012/4/25,18.3,30,71,Kumamoto
847,2012/4/26,16.8,1.5,69,Kumamoto
848,2012/4/27,16.2,0,57,Kumamoto
849,2012/4/28,19.1,0,57,Kumamoto
850,2012/4/29,19.9,0,59,Kumamoto
851,2012/4/30,20.1,2.5,66,Kumamoto
852,2012/5/1,22.4,10.5,67,Kumamoto
853,2012/5/2,20.4,24.5,83,Kumamoto
854,2012/5/3,19.6,0,72,Kumamoto
855,2012/5/4,19.1,0,65,Kumamoto
856,2012/5/5,20.2,0,63,Kumamoto
857,2012/5/6,21.2,0,61,Kumamoto
858,2012/5/7,21.6,0,66,Kumamoto
859,2012/5/8,22,0,64,Kumamoto
860,2012/5/9,22.8,0,59,Kumamoto
861,2012/5/10,20.8,0,61,Kumamoto
862,2012/5/11,18.2,0,54,Kumamoto
863,2012/5/12,18.2,0,50,Kumamoto
864,2012/5/13,19.1,0,63,Kumamoto
865,2012/5/14,19.1,4,75,Kumamoto
866,2012/5/15,20.1,4.5,83,Kumamoto
867,2012/5/16,20.7,0,61,Kumamoto
868,2012/5/17,20.2,0,63,Kumamoto
869,2012/5/18,20.4,0,54,Kumamoto
870,2012/5/19,20.8,0,59,Kumamoto
871,2012/5/20,19.4,0.5,66,Kumamoto
872,2012/5/21,19.4,1,64,Kumamoto
873,2012/5/22,23.4,0,47,Kumamoto
874,2012/5/23,21,0,61,Kumamoto
875,2012/5/24,21.7,0,59,Kumamoto
876,2012/5/25,17.8,11,87,Kumamoto
877,2012/5/26,18.7,0,79,Kumamoto
878,2012/5/27,22.2,0,58,Kumamoto
879,2012/5/28,24,0,55,Kumamoto
880,2012/5/29,24.4,0,55,Kumamoto
881,2012/5/30,22.6,1.5,67,Kumamoto
882,2012/5/31,22.2,1.5,75,Kumamoto
883,2012/6/1,23.2,0,63,Kumamoto
884,2012/6/2,22,0,66,Kumamoto
885,2012/6/3,24.5,0,54,Kumamoto
886,2012/6/4,23.2,1.5,62,Kumamoto
887,2012/6/5,20,13,80,Kumamoto
888,2012/6/6,22.6,0,71,Kumamoto
889,2012/6/7,21.8,4,75,Kumamoto
890,2012/6/8,21.7,6.5,86,Kumamoto
891,2012/6/9,23.6,0,75,Kumamoto
892,2012/6/10,24.3,0,65,Kumamoto
893,2012/6/11,22.7,1,77,Kumamoto
894,2012/6/12,22.5,6.5,77,Kumamoto
895,2012/6/13,25.6,0,65,Kumamoto
896,2012/6/14,26.2,0,58,Kumamoto
897,2012/6/15,23.4,42.5,75,Kumamoto
898,2012/6/16,23,149,91,Kumamoto
899,2012/6/17,23.4,5,87,Kumamoto
900,2012/6/18,23.2,5.5,83,Kumamoto
901,2012/6/19,24.1,14,86,Kumamoto
902,2012/6/20,23.8,0,76,Kumamoto
903,2012/6/21,20.5,102,90,Kumamoto
904,2012/6/22,24.4,0,73,Kumamoto
905,2012/6/23,22.5,9,83,Kumamoto
906,2012/6/24,22.2,222.5,92,Kumamoto
907,2012/6/25,22.7,9,89,Kumamoto
908,2012/6/26,25.9,0,66,Kumamoto
909,2012/6/27,21.9,56.5,80,Kumamoto
910,2012/6/28,24.2,1,76,Kumamoto
911,2012/6/29,25.1,1,80,Kumamoto
912,2012/6/30,25.4,49,89,Kumamoto
913,2012/7/1,25.1,13,89,Kumamoto
914,2012/7/2,24.7,20.5,90,Kumamoto
915,2012/7/3,24.5,15.5,87,Kumamoto
916,2012/7/4,24.8,25,86,Kumamoto
917,2012/7/5,27,2.5,84,Kumamoto
918,2012/7/6,27.2,7,84,Kumamoto
919,2012/7/7,25.8,6,77,Kumamoto
920,2012/7/8,25.3,0,65,Kumamoto
921,2012/7/9,25.8,0,70,Kumamoto
922,2012/7/10,27.6,0,65,Kumamoto
923,2012/7/11,27.3,9.5,77,Kumamoto
924,2012/7/12,26.2,183,88,Kumamoto
925,2012/7/13,24.4,38.5,90,Kumamoto
926,2012/7/14,26.2,136.5,87,Kumamoto
927,2012/7/15,28.8,0,73,Kumamoto
928,2012/7/16,28.5,5.5,77,Kumamoto
929,2012/7/17,29.2,0,69,Kumamoto
930,2012/7/18,30.3,0,66,Kumamoto
931,2012/7/19,28.8,0,74,Kumamoto
932,2012/7/20,26.7,11,85,Kumamoto
933,2012/7/21,26.7,10,85,Kumamoto
934,2012/7/22,26.8,4,81,Kumamoto
935,2012/7/23,27.4,0,74,Kumamoto
936,2012/7/24,28.4,1,72,Kumamoto
937,2012/7/25,29.5,0,70,Kumamoto
938,2012/7/26,30.1,0,68,Kumamoto
939,2012/7/27,30.1,0,69,Kumamoto
940,2012/7/28,30.3,0,70,Kumamoto
941,2012/7/29,30.1,0,69,Kumamoto
942,2012/7/30,29.9,0,67,Kumamoto
943,2012/7/31,30.3,0,55,Kumamoto
944,2012/8/1,29.6,0,59,Kumamoto
945,2012/8/2,30.9,0,57,Kumamoto
946,2012/8/3,30.8,0,54,Kumamoto
947,2012/8/4,29.8,0,60,Kumamoto
948,2012/8/5,30.4,1,62,Kumamoto
949,2012/8/6,29.9,20.5,69,Kumamoto
950,2012/8/7,29.6,0,70,Kumamoto
951,2012/8/8,28.5,6,79,Kumamoto
952,2012/8/9,27.6,0,80,Kumamoto
953,2012/8/10,29.1,0.5,71,Kumamoto
954,2012/8/11,28.1,7,79,Kumamoto
955,2012/8/12,28.8,0,76,Kumamoto
956,2012/8/13,28.5,0,77,Kumamoto
957,2012/8/14,27.1,34.5,83,Kumamoto
958,2012/8/15,29.6,0,72,Kumamoto
959,2012/8/16,30.1,0,69,Kumamoto
960,2012/8/17,30.1,10,69,Kumamoto
961,2012/8/18,28.3,11.5,74,Kumamoto
962,2012/8/19,27.7,6,77,Kumamoto
963,2012/8/20,27.9,2,71,Kumamoto
964,2012/8/21,27.9,0,70,Kumamoto
965,2012/8/22,28.8,0.5,68,Kumamoto
966,2012/8/23,29,1,69,Kumamoto
967,2012/8/24,29.7,0,59,Kumamoto
968,2012/8/25,29.9,0,56,Kumamoto
969,2012/8/26,29.8,0,57,Kumamoto
970,2012/8/27,29.8,2,62,Kumamoto
971,2012/8/28,28.1,32.5,74,Kumamoto
972,2012/8/29,26.9,2,84,Kumamoto
973,2012/8/30,27,5.5,80,Kumamoto
974,2012/8/31,26.4,0,69,Kumamoto
975,2012/9/1,26.3,0,66,Kumamoto
976,2012/9/2,27.2,0,66,Kumamoto
977,2012/9/3,27.1,0,70,Kumamoto
978,2012/9/4,28.2,0,65,Kumamoto
979,2012/9/5,25.7,23.5,78,Kumamoto
980,2012/9/6,26.7,0,75,Kumamoto
981,2012/9/7,28.2,0,69,Kumamoto
982,2012/9/8,28,0,71,Kumamoto
983,2012/9/9,27.8,0,70,Kumamoto
984,2012/9/10,26.8,0,72,Kumamoto
985,2012/9/11,27.5,0,69,Kumamoto
986,2012/9/12,27.6,0,70,Kumamoto
987,2012/9/13,27.5,0,69,Kumamoto
988,2012/9/14,27.2,15,71,Kumamoto
989,2012/9/15,25.8,2.5,79,Kumamoto
990,2012/9/16,25.8,10.5,79,Kumamoto
991,2012/9/17,26.7,4,72,Kumamoto
992,2012/9/18,23.6,0.5,73,Kumamoto
993,2012/9/19,23.1,0,65,Kumamoto
994,2012/9/20,21.6,0,69,Kumamoto
995,2012/9/21,21.2,0,66,Kumamoto
996,2012/9/22,17.8,24,81,Kumamoto
997,2012/9/23,20.7,4.5,73,Kumamoto
998,2012/9/24,20.7,0,71,Kumamoto
999,2012/9/25,23.1,0,62,Kumamoto
1000,2012/9/26,23.9,0,57,Kumamoto
1001,2012/9/27,23.1,0,61,Kumamoto
1002,2012/9/28,23.2,0,66,Kumamoto
1003,2012/9/29,18.6,15.5,88,Kumamoto
1004,2012/9/30,20.3,11,79,Kumamoto
1005,2012/10/1,20.2,0,68,Kumamoto
1006,2012/10/2,20.6,0,64,Kumamoto
1007,2012/10/3,20.9,0,62,Kumamoto
1008,2012/10/4,21.5,0,63,Kumamoto
1009,2012/10/5,19.5,0,63,Kumamoto
1010,2012/10/6,19.1,0,68,Kumamoto
1011,2012/10/7,20.4,0,62,Kumamoto
1012,2012/10/8,21.2,0,57,Kumamoto
1013,2012/10/9,21.4,0,61,Kumamoto
1014,2012/10/10,21.6,0,66,Kumamoto
1015,2012/10/11,19.8,0,64,Kumamoto
1016,2012/10/12,18.8,0,57,Kumamoto
1017,2012/10/13,20.4,0,47,Kumamoto
1018,2012/10/14,20.1,0,58,Kumamoto
1019,2012/10/15,20.3,0,58,Kumamoto
1020,2012/10/16,22.4,0,59,Kumamoto
1021,2012/10/17,19.7,27.5,89,Kumamoto
1022,2012/10/18,17.5,0,65,Kumamoto
1023,2012/10/19,16.5,0,61,Kumamoto
1024,2012/10/20,17.3,0,67,Kumamoto
1025,2012/10/21,18.8,0,67,Kumamoto
1026,2012/10/22,21.4,1,67,Kumamoto
1027,2012/10/23,15.3,38.5,72,Kumamoto
1028,2012/10/24,13.8,0,64,Kumamoto
1029,2012/10/25,16.4,0,67,Kumamoto
1030,2012/10/26,16.2,6.5,81,Kumamoto
1031,2012/10/27,17.7,0.5,87,Kumamoto
1032,2012/10/28,18.3,23,78,Kumamoto
1033,2012/10/29,16.6,0,67,Kumamoto
1034,2012/10/30,15.9,0,72,Kumamoto
1035,2012/10/31,13.9,0,68,Kumamoto
1036,2012/11/1,11.8,0,63,Kumamoto
1037,2012/11/2,10.8,0,62,Kumamoto
1038,2012/11/3,13.3,0,65,Kumamoto
1039,2012/11/4,14.2,7,76,Kumamoto
1040,2012/11/5,14.9,8.5,91,Kumamoto
1041,2012/11/6,13.8,0,73,Kumamoto
1042,2012/11/7,13.8,0,67,Kumamoto
1043,2012/11/8,12.9,0,73,Kumamoto
1044,2012/11/9,14.6,0,67,Kumamoto
1045,2012/11/10,14.7,1,67,Kumamoto
1046,2012/11/11,16.9,10.5,77,Kumamoto
1047,2012/11/12,14,0,57,Kumamoto
1048,2012/11/13,11.8,10,77,Kumamoto
1049,2012/11/14,10.1,0.5,65,Kumamoto
1050,2012/11/15,10,0,62,Kumamoto
1051,2012/11/16,11,0,67,Kumamoto
1052,2012/11/17,13,20.5,78,Kumamoto
1053,2012/11/18,11,0,66,Kumamoto
1054,2012/11/19,11,0,73,Kumamoto
1055,2012/11/20,10.6,0,68,Kumamoto
1056,2012/11/21,7.1,0,78,Kumamoto
1057,2012/11/22,13.7,0,69,Kumamoto
1058,2012/11/23,13.3,0,75,Kumamoto
1059,2012/11/24,9.8,0,81,Kumamoto
1060,2012/11/25,8.8,1.5,74,Kumamoto
1061,2012/11/26,11.7,2,76,Kumamoto
1062,2012/11/27,7,0,57,Kumamoto
1063,2012/11/28,7.4,0,70,Kumamoto
1064,2012/11/29,8.7,9,90,Kumamoto
1065,2012/11/30,8.3,0,85,Kumamoto
1066,2012/12/1,7.2,0,69,Kumamoto
1067,2012/12/2,7.2,6.5,86,Kumamoto
1068,2012/12/3,8.9,1,91,Kumamoto
1069,2012/12/4,7.9,0.5,54,Kumamoto
1070,2012/12/5,6,4.5,72,Kumamoto
1071,2012/12/6,5.5,0,61,Kumamoto
1072,2012/12/7,7,14,71,Kumamoto
1073,2012/12/8,8,0,61,Kumamoto
1074,2012/12/9,4.3,1.5,68,Kumamoto
1075,2012/12/10,2.6,0,68,Kumamoto
1076,2012/12/11,2.8,0,73,Kumamoto
1077,2012/12/12,3.2,0,68,Kumamoto
1078,2012/12/13,5.4,0,68,Kumamoto
1079,2012/12/14,9,7,82,Kumamoto
1080,2012/12/15,12.5,13.5,96,Kumamoto
1081,2012/12/16,12.2,0,75,Kumamoto
1082,2012/12/17,12,0,76,Kumamoto
1083,2012/12/18,6.5,0,61,Kumamoto
1084,2012/12/19,3.1,0,69,Kumamoto
1085,2012/12/20,3.6,0,70,Kumamoto
1086,2012/12/21,6.9,13,87,Kumamoto
1087,2012/12/22,10.6,3,87,Kumamoto
1088,2012/12/23,3.3,0,76,Kumamoto
1089,2012/12/24,1.1,0,69,Kumamoto
1090,2012/12/25,2.4,0,85,Kumamoto
1091,2012/12/26,3,0,70,Kumamoto
1092,2012/12/27,3.7,0,63,Kumamoto
1093,2012/12/28,9.3,13.5,92,Kumamoto
1094,2012/12/29,9.1,0,83,Kumamoto
1095,2012/12/30,6.8,11,80,Kumamoto
1096,2012/12/31,2,0,66,Kumamoto
1097,2013/1/1,3.7,0,80,Kumamoto
1098,2013/1/2,5.5,0,75,Kumamoto
1099,2013/1/3,2.3,0,55,Kumamoto
1100,2013/1/4,0.8,0,65,Kumamoto
1101,2013/1/5,2.7,0,65,Kumamoto
1102,2013/1/6,3.2,0,69,Kumamoto
1103,2013/1/7,3.8,0,71,Kumamoto
1104,2013/1/8,6.7,0,67,Kumamoto
1105,2013/1/9,4.3,0,65,Kumamoto
1106,2013/1/10,2.3,0,61,Kumamoto
1107,2013/1/11,2.3,0,65,Kumamoto
1108,2013/1/12,7.4,0,54,Kumamoto
1109,2013/1/13,6,21,85,Kumamoto
1110,2013/1/14,7.2,15,77,Kumamoto
1111,2013/1/15,4.7,0,70,Kumamoto
1112,2013/1/16,5,0,71,Kumamoto
1113,2013/1/17,4.8,0,63,Kumamoto
1114,2013/1/18,2.8,0,74,Kumamoto
1115,2013/1/19,3.6,0,71,Kumamoto
1116,2013/1/20,4.8,0,69,Kumamoto
1117,2013/1/21,7.6,7.5,80,Kumamoto
1118,2013/1/22,11.4,1,80,Kumamoto
1119,2013/1/23,8,0,67,Kumamoto
1120,2013/1/24,7.1,0.5,77,Kumamoto
1121,2013/1/25,5.2,0,48,Kumamoto
1122,2013/1/26,3.7,0,59,Kumamoto
1123,2013/1/27,1.7,0,66,Kumamoto
1124,2013/1/28,2.7,0,63,Kumamoto
1125,2013/1/29,4,0,66,Kumamoto
1126,2013/1/30,6.6,0,67,Kumamoto
1127,2013/1/31,9.2,0,65,Kumamoto
1128,2013/2/1,9.3,31.5,92,Kumamoto
1129,2013/2/2,12.5,0,84,Kumamoto
1130,2013/2/3,9.2,0,67,Kumamoto
1131,2013/2/4,13.3,31,89,Kumamoto
1132,2013/2/5,9.5,14,82,Kumamoto
1133,2013/2/6,9.8,1,84,Kumamoto
1134,2013/2/7,6.1,0,61,Kumamoto
1135,2013/2/8,1.2,0,52,Kumamoto
1136,2013/2/9,3.7,0,59,Kumamoto
1137,2013/2/10,4.7,0,64,Kumamoto
1138,2013/2/11,5.1,0,63,Kumamoto
1139,2013/2/12,4,9,86,Kumamoto
1140,2013/2/13,5.7,0,59,Kumamoto
1141,2013/2/14,5.8,2,75,Kumamoto
1142,2013/2/15,7,14.5,75,Kumamoto
1143,2013/2/16,4.9,0,64,Kumamoto
1144,2013/2/17,5.9,0,66,Kumamoto
1145,2013/2/18,10.8,37,93,Kumamoto
1146,2013/2/19,7,6,84,Kumamoto
1147,2013/2/20,5.1,0,65,Kumamoto
1148,2013/2/21,4.1,0,63,Kumamoto
1149,2013/2/22,5.2,0,62,Kumamoto
1150,2013/2/23,6.2,0,59,Kumamoto
1151,2013/2/24,5.7,0,50,Kumamoto
1152,2013/2/25,8.2,0,45,Kumamoto
1153,2013/2/26,9.5,18,76,Kumamoto
1154,2013/2/27,12.1,2.5,76,Kumamoto
1155,2013/2/28,11.4,0,54,Kumamoto
